Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,26.879999,26.879999,25.504000,26.087999,17.335537,717750
2015-01-05,25.823999,26.304001,25.336000,26.120001,17.356800,748750
2015-01-06,26.167999,26.944000,25.856001,26.648001,17.707659,940625
2015-01-07,26.736000,27.688000,26.656000,27.320000,18.154205,790625
2015-01-08,27.327999,27.600000,27.224001,27.600000,18.340267,690500
2015-01-09,27.455999,27.455999,25.128000,25.480000,16.931524,1142125
2015-01-12,25.520000,25.840000,24.208000,24.760000,16.453081,1040750
2015-01-13,24.903999,25.200001,24.608000,24.968000,16.591297,1207750
2015-01-14,24.639999,26.320000,24.639999,26.320000,17.489702,949250
2015-01-15,26.320000,27.016001,26.224001,26.280001,17.463123,1825750
2015-01-16,26.056000,27.424000,26.016001,26.864000,17.851191,803500
2015-01-19,26.496000,26.936001,25.080000,25.167999,16.724199,683000
2015-01-20,25.360001,25.672001,25.232000,25.639999,17.037840,834500
2015-01-21,25.968000,26.104000,25.375999,25.872000,17.192005,1043750
2015-01-22,26.080000,26.927999,25.208000,25.608000,17.016577,1790500
2015-01-23,26.080000,26.927999,25.032000,25.400000,16.878359,959875
2015-01-26,25.143999,25.200001,24.584000,24.799999,16.479658,786000
2015-01-27,24.520000,25.184000,24.312000,25.000000,16.612562,889000
2015-01-28,24.752001,25.840000,24.672001,25.840000,17.170738,901750
2015-01-29,25.600000,26.304001,25.120001,26.136000,17.367432,1130500
2015-01-30,25.695999,26.000000,24.840000,24.912001,16.554083,1299250
2015-02-02,24.912001,25.576000,24.912001,25.240000,16.772041,842875
2015-02-03,25.584000,25.920000,25.143999,25.264000,16.787989,677125
2015-02-04,25.200001,25.264000,24.736000,24.816000,16.490288,833000
2015-02-05,24.719999,25.063999,24.424000,24.552000,16.314863,762625
2015-02-06,24.256001,24.271999,23.927999,24.224001,16.096909,852875
2015-02-09,23.944000,24.792000,23.920000,24.639999,16.373335,476250
2015-02-10,24.384001,24.600000,23.760000,23.879999,15.868318,985750
2015-02-11,23.768000,24.480000,23.528000,24.480000,16.267019,898125
2015-02-12,24.775999,24.864000,24.224001,24.840000,16.506241,1296750
2015-02-13,24.559999,25.511999,24.559999,25.455999,16.915573,1139875
2015-02-18,25.568001,26.384001,25.240000,25.792000,17.138847,972625
2015-02-19,25.528000,26.336000,25.416000,26.080000,17.330223,642500
2015-02-20,26.271999,26.271999,25.240000,25.280001,16.798624,567750
2015-02-23,24.983999,25.752001,24.799999,25.048000,16.644453,664000
2015-02-24,24.936001,25.736000,24.896000,25.200001,16.745461,482625
2015-02-25,24.896000,26.024000,24.896000,26.000000,17.277063,918875
2015-02-26,26.024000,26.600000,25.496000,26.600000,17.675762,1060750
2015-02-27,26.600000,26.983999,26.096001,26.719999,17.755505,1897625
2015-03-02,26.816000,26.816000,25.944000,26.104000,17.346170,829750
2015-03-03,26.312000,26.552000,26.007999,26.351999,17.510965,514500
2015-03-04,26.000000,26.184000,25.472000,25.840000,17.170738,597000
2015-03-05,25.728001,26.448000,25.704000,26.400000,17.542860,907000
2015-03-06,26.416000,26.472000,25.832001,26.056000,17.314276,986125
2015-03-09,25.719999,25.968000,25.424000,25.775999,17.128214,748875
2015-03-10,25.200001,26.384001,25.200001,25.480000,16.931524,964500
2015-03-11,25.360001,25.976000,25.360001,25.976000,17.261114,824875
2015-03-12,26.320000,26.392000,25.704000,26.256001,17.447172,713875
2015-03-13,26.320000,26.424000,25.784000,26.424000,17.558811,861250
2015-03-16,26.440001,26.768000,26.368000,26.400000,17.542860,483500
2015-03-17,26.408001,27.184000,26.096001,26.920000,17.888405,847375
2015-03-18,26.872000,27.903999,26.639999,27.360001,18.180784,897000
2015-03-19,27.304001,27.608000,27.112000,27.480000,18.260529,552000
2015-03-20,27.856001,29.000000,27.632000,28.400000,18.871866,1426000
2015-03-23,28.520000,28.632000,28.143999,28.480000,18.925026,492375
2015-03-24,28.480000,29.040001,28.167999,28.712000,19.079191,592375
2015-03-25,28.959999,28.959999,28.351999,28.400000,18.871866,769500
2015-03-26,28.063999,28.288000,27.112000,27.600000,18.340267,1567250
2015-03-27,27.400000,27.888000,26.728001,27.368000,18.186102,1053250
2015-03-30,27.232000,28.504000,27.104000,28.400000,18.871866,799875
2015-03-31,28.408001,28.823999,28.048000,28.240000,18.765549,753625
2015-04-01,28.632000,29.472000,28.288000,29.040001,19.297152,1583000
2015-04-02,29.280001,29.639999,28.888000,28.959999,19.243984,1454375
2015-04-06,29.304001,29.816000,29.072001,29.320000,19.483212,621500
2015-04-07,29.312000,29.368000,28.455999,28.775999,19.121721,579625
2015-04-08,29.256001,29.280001,28.320000,28.480000,18.925026,867375
2015-04-09,28.096001,28.912001,28.096001,28.784000,19.127037,1127000
2015-04-10,28.832001,28.888000,28.247999,28.639999,19.031349,909125
2015-04-13,28.632000,28.959999,28.224001,28.559999,18.978189,497250
2015-04-14,28.704000,28.968000,28.680000,28.888000,19.196146,641500
2015-04-15,29.007999,29.448000,28.559999,28.823999,19.153614,754750
